Population,Median Household Income,Per Capita Income,Zipcode,Population density
1790.0,25282.0,18923.0,36053,5.486180470769207e-06
16080.0,58573.0,26535.0,36054,4.928367707819489e-05
9780.0,105830.0,43464.0,36064,2.9974773745320027e-05
19097.0,62089.0,35089.0,36066,5.85304963409383e-05
28727.0,53578.0,24995.0,36067,8.804553429261845e-05
1939.0,44255.0,28606.0,36069,5.942851359118152e-06
457.0,39107.0,17629.0,36071,1.4006617179561608e-06
2159.0,39500.0,23513.0,36075,6.617130523123306e-06
13178.0,54149.0,24366.0,36078,4.038932192390872e-05
10159.0,48438.0,24797.0,36079,3.113637285058345e-05
2084.0,65406.0,33609.0,36080,6.387262626303368e-06
15894.0,27711.0,20296.0,36081,4.871360469408144e-05
1271.0,-666666666.0,1556.0,36082,3.89549462477523e-06
7542.0,32019.0,22650.0,36083,2.3115515704213052e-05
4802.0,27743.0,14862.0,36088,1.4717675207057952e-05
7391.0,29602.0,18855.0,36089,2.265271500528224e-05
3526.0,40125.0,27916.0,36091,1.080685605582806e-05
19843.0,54499.0,24748.0,36092,6.081691568797396e-05
11147.0,86869.0,36633.0,36093,3.416449927802478e-05
8342.0,23652.0,16962.0,36104,2.5567439936959066e-05
9815.0,30660.0,19069.0,36105,3.0082045430502667e-05
15094.0,55255.0,34206.0,36106,4.626168046133543e-05
7688.0,30797.0,18765.0,36107,2.35629918766892e-05
18299.0,24690.0,16868.0,36108,5.608470191877415e-05
24907.0,53548.0,27998.0,36109,7.633759608125622e-05
11829.0,31305.0,17732.0,36110,3.625476468644076e-05
12369.0,49988.0,32823.0,36111,3.790981354354432e-05
320.0,-666666666.0,36352.0,36112,9.807696930984058e-07
1809.0,92813.0,19166.0,36113,5.544413671296926e-06
964.0,62019.0,31787.0,36115,2.9545687004589475e-06
44556.0,43683.0,25976.0,36116,0.0001365599201427893
53841.0,62753.0,34749.0,36117,0.00016501756576909772
18052.0,28402.0,17394.0,36201,5.532767031191382e-05
18033.0,54835.0,29101.0,36203,5.52694371113861e-05
688.0,59375.0,28370.0,36205,2.1086548401615723e-06
11541.0,44226.0,22634.0,36206,3.537207196265219e-05
19746.0,50809.0,31699.0,36207,6.0519619874753504e-05
4958.0,70606.0,26625.0,36250,1.5195800432443424e-05
4895.0,34362.0,24111.0,36251,1.5002711399114677e-05
871.0,44297.0,24840.0,36255,2.669532508402223e-06
1638.0,46600.0,23813.0,36256,5.020314866547465e-06
1337.0,56848.0,31408.0,36258,4.0977783739767766e-06
4001.0,41537.0,19753.0,36260,1.2262686069021005e-05
1427.0,36750.0,25306.0,36262,4.373619850160703e-06
434.0,26154.0,16905.0,36263,1.3301688962647129e-06
8523.0,36169.0,21166.0,36264,2.6122187794617854e-05
20694.0,49356.0,24277.0,36265,6.342515009055753e-05
5276.0,45720.0,20925.0,36266,1.6170440314959965e-05
12.0,-666666666.0,,36267,3.677886349119022e-08
5814.0,52561.0,24376.0,36268,1.781935936148166e-05
1535.0,55536.0,18630.0,36269,4.704629621581416e-06
5952.0,53448.0,27993.0,36271,1.8242316291630347e-05
13221.0,38513.0,21217.0,36272,4.052111285141882e-05
3015.0,45208.0,24197.0,36273,9.240689452161542e-06
11295.0,40568.0,23261.0,36274,3.4618105261082795e-05
2615.0,31000.0,20527.0,36276,8.014727335788535e-06
5529.0,54449.0,22587.0,36277,1.6945861353565894e-05
4755.0,39330.0,24667.0,36278,1.4573624658384123e-05
2339.0,55913.0,48011.0,36279,7.16881347549116e-06
3875.0,47847.0,22163.0,36280,1.1876508002363507e-05
37527.0,40702.0,22912.0,36301,0.00011501670085282461
31005.0,42724.0,25828.0,36303,9.502738854536272e-05
15816.0,64987.0,36341.0,36305,4.8474542081388705e-05
6055.0,40641.0,23783.0,36310,1.85580015365964e-05
2715.0,41484.0,23697.0,36311,8.321217864881787e-06
6030.0,41429.0,23418.0,36312,1.8481378904323083e-05
240.0,83421.0,32012.0,36313,7.355772698238044e-07
445.0,46902.0,28584.0,36314,1.3638828544649705e-06
1921.0,68229.0,29994.0,36316,5.887683063881367e-06
569.0,34286.0,20034.0,36317,1.7439311105406028e-06
1571.0,36908.0,19322.0,36318,4.814966212054986e-06
1917.0,40761.0,22590.0,36319,5.8754234427176375e-06
3708.0,39835.0,21550.0,36320,1.1364668818777777e-05
1744.0,41974.0,19540.0,36321,5.3451948273863115e-06
9201.0,43227.0,21715.0,36322,2.82001935818701e-05
7810.0,42832.0,21155.0,36323,2.3936910322182966e-05
36607.0,57985.0,29160.0,36330,0.0001121969879851667
5721.0,31140.0,19030.0,36340,1.7534323169424935e-05
1343.0,41750.0,21622.0,36343,4.116167805722372e-06
5850.0,43062.0,22959.0,36344,1.7929695951955232e-05
8845.0,57618.0,24856.0,36345,2.7109087298298125e-05
1491.0,45167.0,25775.0,36346,4.569773788780384e-06
6628.0,41282.0,24366.0,36350,2.031419226830073e-05
3410.0,48663.0,26150.0,36351,1.0451327042079887e-05
5305.0,55094.0,26893.0,36352,1.625932256839701e-05
1720.0,43250.0,25787.0,36353,5.271637100403931e-06
19117.0,43605.0,24212.0,36360,5.859179444675695e-05
5134.0,63839.0,21830.0,36362,1.573522376364755e-05
878.0,48333.0,27698.0,36370,2.690986845438751e-06
597.0,34479.0,23477.0,36371,1.8297484586867134e-06
410.0,43103.0,19001.0,36373,1.2566111692823325e-06
691.0,58750.0,38397.0,36374,2.11784955603437e-06
6962.0,41419.0,20444.0,36375,2.133787063547219e-05
2224.0,42708.0,22851.0,36376,6.816349367033921e-06
8109.0,33116.0,17187.0,36401,2.485331700417179e-05
10369.0,44229.0,23884.0,36420,3.178000296167928e-05
9861.0,41857.0,24721.0,36421,3.0223031073885562e-05
1127.0,19567.0,14572.0,36425,3.4541482628809478e-06
15293.0,37910.0,20936.0,36426,4.6871596614231e-05
2223.0,32321.0,17089.0,36432,6.8132844617429876e-06
426.0,25741.0,14160.0,36435,1.3056496539372528e-06
372.0,37014.0,33155.0,36436,1.1401447682268967e-06
728.0,46705.0,20600.0,36439,2.2312510517988733e-06
4107.0,37692.0,19023.0,36441,1.2587566029859853e-05
2985.0,31875.0,21174.0,36442,9.148742293433566e-06
924.0,19728.0,17486.0,36444,2.831972488821647e-06
4713.0,40417.0,18618.0,36445,1.4444898636164958e-05
472.0,17656.0,10114.0,36446,1.4466352973201485e-06
4330.0,48721.0,24670.0,36451,1.3271039909737804e-05
2423.0,39881.0,21868.0,36453,7.426265519929491e-06
39.0,-666666666.0,23621.0,36454,1.195313063463682e-07
250.0,31250.0,19735.0,36455,7.662263227331295e-07
1393.0,33125.0,17997.0,36456,4.269413070268998e-06
9644.0,32048.0,20753.0,36460,2.9557946625753206e-05
9769.0,36847.0,22676.0,36467,2.994105978711977e-05
178.0,-666666666.0,,36470,5.455531417859882e-07
1057.0,22031.0,15147.0,36471,3.2396048925156718e-06
21.0,-666666666.0,54643.0,36473,6.436301110958288e-08
3099.0,42159.0,20124.0,36474,9.498141496599874e-06
2127.0,28802.0,21007.0,36475,6.519053553813466e-06
18.0,20250.0,8839.0,36476,5.516829523678533e-08
3898.0,25109.0,16929.0,36477,1.1947000824054955e-05
1564.0,31912.0,20286.0,36480,4.7935118750184585e-06
522.0,15729.0,8714.0,36481,1.5998805618667746e-06
573.0,34922.0,21898.0,36482,1.7561907317043328e-06
392.0,34500.0,24443.0,36483,1.201442874045547e-06
18192.0,31623.0,15757.0,36502,5.575675705264437e-05
1965.0,58005.0,22151.0,36505,6.0225388966823985e-06
22096.0,43596.0,23621.0,36507,6.772214730844492e-05
2076.0,37760.0,17170.0,36509,6.362743383975908e-06
383.0,20159.0,13520.0,36511,1.1738587264271544e-06
47.0,-666666666.0,13383.0,36512,1.4405054867382834e-07
1024.0,32670.0,9756.0,36513,3.1384630179148986e-06
2468.0,47647.0,25431.0,36518,7.564186258021455e-06
5386.0,52582.0,24360.0,36521,1.650757989696254e-05
7685.0,44880.0,18550.0,36522,2.35537971608164e-05
2890.0,46944.0,21736.0,36523,8.857576290794977e-06
1255.0,35588.0,17470.0,36524,3.84645614012031e-06
1928.0,46250.0,22551.0,36525,5.909137400917895e-06
34669.0,71632.0,32579.0,36526,0.00010625720153133948
15262.0,91235.0,41457.0,36527,4.677658455021209e-05
1229.0,84861.0,43796.0,36528,3.7667686025560648e-06
237.0,-666666666.0,18191.0,36529,7.263825539510068e-07
6939.0,47321.0,26767.0,36530,2.1267377813780744e-05
33743.0,67580.0,38450.0,36532,0.00010341909923193596
30187.0,45684.0,24906.0,36535,9.252029601737992e-05
407.0,28722.0,15941.0,36538,1.247416453409535e-06
809.0,33403.0,18769.0,36539,2.479508380364407e-06
696.0,-666666666.0,15023.0,36540,2.1331740824890327e-06
15635.0,54037.0,21957.0,36541,4.791979422372992e-05
13932.0,50787.0,36822.0,36542,4.2700260513271845e-05
189.0,93226.0,23907.0,36543,5.79267099986246e-07
11396.0,43411.0,20875.0,36544,3.492766069546698e-05
10030.0,30966.0,18584.0,36545,3.074100006805316e-05
839.0,31953.0,32264.0,36548,2.5714555390923825e-06
4996.0,48904.0,32467.0,36549,1.531226683349886e-05
489.0,-666666666.0,23741.0,36550,1.4987386872660014e-06
9029.0,54976.0,24332.0,36551,2.7673029871829705e-05
3246.0,41622.0,28049.0,36553,9.948682574366954e-06
791.0,54792.0,36427.0,36555,2.424340085127622e-06
601.0,-666666666.0,22779.0,36556,1.8420080798504434e-06
3414.0,45795.0,22638.0,36558,1.0463586663243617e-05
99.0,-666666666.0,201010.0,36559,3.034256238023193e-07
3381.0,37931.0,20948.0,36560,1.0362444788642844e-05
6803.0,80057.0,48144.0,36561,2.0850550694213922e-05
1463.0,44737.0,20180.0,36562,4.483956440634274e-06
52.0,-666666666.0,40738.0,36564,1.5937507512849094e-07
13935.0,46783.0,21699.0,36567,4.2709455229144644e-05
67.0,-666666666.0,51463.0,36568,2.053486544924787e-07
648.0,41685.0,32644.0,36569,1.9860586285242717e-06
15407.0,60408.0,26452.0,36571,4.7220995817397304e-05
6165.0,63287.0,29649.0,36572,1.8895141118598975e-05
878.0,63839.0,30413.0,36574,2.690986845438751e-06
21095.0,59016.0,25637.0,36575,6.465417711222148e-05
3796.0,44744.0,30607.0,36576,1.1634380484379838e-05
1186.0,58625.0,33620.0,36578,3.6349776750459667e-06
1204.0,39306.0,25245.0,36579,3.690145970282752e-06
5762.0,43393.0,22192.0,36580,1.765998428635317e-05
136.0,50273.0,19548.0,36581,4.1682711956682247e-07
24628.0,52676.0,25060.0,36582,7.548248750508606e-05
843.0,37361.0,16253.0,36583,2.583715160256113e-06
741.0,68750.0,25101.0,36584,2.271094820580996e-06
1031.0,27672.0,13890.0,36585,3.159917354951426e-06
9475.0,53177.0,24527.0,36587,2.903997763158561e-05
0.0,-666666666.0,-666666666.0,36590,0.0
939.0,23958.0,35211.0,36602,2.8779460681856347e-06
10395.0,19203.0,13449.0,36603,3.1859690499243525e-05
9567.0,47695.0,31670.0,36604,2.9321948918351403e-05
26306.0,31834.0,19113.0,36605,8.062539858327082e-05
18879.0,37837.0,23463.0,36606,5.786234698751501e-05
6270.0,39813.0,26954.0,36607,1.921695617414689e-05
35591.0,49068.0,31222.0,36608,0.00010908304420957925
24282.0,39778.0,28461.0,36609,7.44220302744234e-05
10646.0,22639.0,13065.0,36610,3.262898172726759e-05
5837.0,32855.0,15644.0,36611,1.788985218317311e-05
4926.0,22531.0,13448.0,36612,1.5097723463133584e-05
13475.0,37911.0,18835.0,36613,4.1299598795315685e-05
0.0,-666666666.0,-666666666.0,36615,0.0
8.0,-666666666.0,,36616,2.4519242327460145e-08
13386.0,27626.0,17636.0,36617,4.1026822224422686e-05
17451.0,47049.0,22419.0,36618,5.3485662232063376e-05
15422.0,55516.0,27248.0,36619,4.726696939676129e-05
216.0,-666666666.0,2628.0,36688,6.620195428414239e-07
20220.0,60667.0,33095.0,36693,6.197238498265552e-05
51088.0,69674.0,32458.0,36695,0.00015657988150316048
21301.0,34377.0,20576.0,36701,6.528554760215357e-05
13502.0,27030.0,16222.0,36703,4.1382351238170863e-05
1012.0,11875.0,6484.0,36720,3.1016841544237085e-06
298.0,-666666666.0,17766.0,36722,9.133417766978904e-07
219.0,-666666666.0,10173.0,36723,6.712142587142214e-07
4884.0,33365.0,19000.0,36726,1.4968997440914419e-05
6.0,-666666666.0,,36727,1.838943174559511e-08
287.0,35556.0,20279.0,36728,8.796278184976327e-07
8231.0,28750.0,21865.0,36732,2.5227235449665557e-05
1371.0,36622.0,16133.0,36736,4.201985153868483e-06
745.0,28654.0,13779.0,36738,2.283354441744726e-06
1347.0,30750.0,18827.0,36740,4.128427426886102e-06
1606.0,39219.0,27789.0,36742,4.922237897237624e-06
6487.0,27600.0,18785.0,36744,1.9882040622279246e-05
2707.0,37694.0,24248.0,36748,8.296698622554326e-06
779.0,37054.0,18208.0,36749,2.387561221636432e-06
2538.0,52600.0,28361.0,36750,7.778729628386732e-06
585.0,-666666666.0,10729.0,36751,1.7929695951955231e-06
1162.0,54167.0,27758.0,36752,3.561419948063586e-06
8.0,-666666666.0,,36753,2.4519242327460145e-08
400.0,-666666666.0,128619.0,36754,1.2259621163730073e-06
5792.0,25483.0,13346.0,36756,1.7751931445081146e-05
1355.0,39861.0,24044.0,36758,4.152946669213562e-06
1805.0,32569.0,19894.0,36759,5.532154050133195e-06
884.0,27292.0,23204.0,36761,2.7093762771843462e-06
275.0,31250.0,10397.0,36763,8.428489550064425e-07
1239.0,19342.0,12683.0,36765,3.79741765546539e-06
18.0,-666666666.0,20506.0,36766,5.516829523678533e-08
1456.0,22938.0,16472.0,36767,4.462502103597747e-06
898.0,19255.0,12897.0,36768,2.7522849512574015e-06
2830.0,32326.0,17090.0,36769,8.673681973339027e-06
433.0,25441.0,14253.0,36773,1.3271039909737805e-06
839.0,33465.0,20953.0,36775,2.5714555390923825e-06
1694.0,29808.0,17492.0,36776,5.191949562839686e-06
2691.0,38026.0,20733.0,36782,8.247660137899406e-06
678.0,23514.0,21354.0,36783,2.0780057872522474e-06
7370.0,38108.0,23608.0,36784,2.2588351994172658e-05
1039.0,24318.0,20167.0,36785,3.1844365972788865e-06
2804.0,19141.0,12950.0,36786,8.593994435774782e-06
312.0,40227.0,14724.0,36790,9.562504507709456e-07
1103.0,69253.0,30327.0,36792,3.3805905358985676e-06
229.0,26912.0,12200.0,36793,7.018633116235467e-07
24840.0,40146.0,26209.0,36801,7.613224742676375e-05
18582.0,48596.0,23548.0,36804,5.6952070116108055e-05
39078.0,53632.0,32634.0,36830,0.00011977036895906095
24509.0,27638.0,22390.0,36832,7.51177637754651e-05
4108.0,-666666666.0,2887.0,36849,1.2590630935150784e-05
2654.0,33363.0,18027.0,36850,8.134258642134903e-06
2317.0,24847.0,14001.0,36852,7.1013855590906445e-06
7828.0,53470.0,27572.0,36853,2.399207861741975e-05
16045.0,44914.0,24792.0,36854,4.9176405393012255e-05
1543.0,44412.0,21719.0,36855,4.729148863908876e-06
7415.0,72715.0,27363.0,36856,2.272627273226462e-05
260.0,28889.0,31693.0,36858,7.968753756424547e-07
18.0,-666666666.0,,36859,5.516829523678533e-08
1889.0,34872.0,18222.0,36860,5.789606094571527e-06
2817.0,46364.0,30602.0,36861,8.633838204556904e-06
5882.0,33096.0,21442.0,36862,1.8027772921265072e-05
11604.0,36884.0,23244.0,36863,3.556516099598094e-05
34.0,-666666666.0,15644.0,36865,1.0420677989170562e-07
3758.0,40164.0,22673.0,36866,1.1517914083324403e-05
22983.0,43144.0,23950.0,36867,7.044071830150207e-05
21064.0,35156.0,19755.0,36869,6.455916504820257e-05
21208.0,51257.0,25161.0,36870,6.500051141009684e-05
1478.0,35179.0,21447.0,36871,4.5299300199982615e-06
7511.0,53393.0,29347.0,36874,2.3020503640194145e-05
3174.0,54081.0,28854.0,36875,9.728009393419813e-06
13058.0,55221.0,29592.0,36877,4.002153328899682e-05
1936.0,81908.0,37696.0,36879,5.933656643245355e-06
327.0,23167.0,14670.0,36901,1.0022240301349335e-06
3738.0,35632.0,20866.0,36904,1.1456615977505753e-05
1515.0,26875.0,17150.0,36907,4.643331515762765e-06
2069.0,53371.0,25897.0,36908,6.34128904693938e-06
21.0,-666666666.0,,36910,6.436301110958288e-08
2272.0,31683.0,20738.0,36912,6.963464820998681e-06
19.0,-666666666.0,,36913,5.8233200527717845e-08
805.0,-666666666.0,23412.0,36915,2.467248759200677e-06
846.0,32500.0,25076.0,36916,2.5929098761289104e-06
1748.0,29254.0,19290.0,36919,5.357454448550042e-06
819.0,25774.0,24736.0,36921,2.5101574332737324e-06
375.0,37823.0,25065.0,36922,1.1493394840996943e-06
3520.0,28583.0,15352.0,36925,1.0788466624082463e-05
4938.0,88403.0,35666.0,37010,1.5134502326624774e-05
2337.0,39722.0,23254.0,37012,7.162683664909295e-06
97819.0,54811.0,25568.0,37013,0.000299805970653728
2738.0,126926.0,60144.0,37014,8.391710686573235e-06
17323.0,51420.0,23382.0,37015,5.309335435482401e-05
993.0,58490.0,34406.0,37016,3.0434509538959906e-06
2092.0,39083.0,22658.0,37018,6.411781868630828e-06
548.0,35083.0,24553.0,37019,1.67956809943102e-06
5820.0,62301.0,26043.0,37020,1.7837748793227254e-05
6473.0,57159.0,22623.0,37022,1.983913194820619e-05
1380.0,52396.0,21326.0,37023,4.229569301486875e-06
5820.0,50384.0,24011.0,37025,1.7837748793227254e-05
2249.0,51250.0,22848.0,37026,6.892971999307233e-06
55130.0,132364.0,67433.0,37027,0.00016896822868910972
778.0,70152.0,35045.0,37028,2.384496316345499e-06
6927.0,76688.0,41335.0,37029,2.1230598950289554e-05
7063.0,44837.0,23794.0,37030,2.1647426069856376e-05
4198.0,59928.0,27919.0,37031,1.2866472411334711e-05
4836.0,63281.0,28566.0,37032,1.4821881986949659e-05
7552.0,38994.0,22121.0,37033,2.3146164757122375e-05
7246.0,55775.0,26502.0,37034,2.2208303738097026e-05
3340.0,56528.0,28312.0,37035,1.023678367171461e-05
5855.0,41229.0,21604.0,37036,1.7945020478409894e-05
8046.0,70128.0,29185.0,37037,2.466022797084304e-05
50953.0,53201.0,23592.0,37040,0.0001561661192888846
77168.0,50862.0,22375.0,37042,0.00023651261149068055
47576.0,68852.0,34172.0,37043,0.00014581593412140548
5098.0,106082.0,52484.0,37046,1.5624887173173976e-05
2131.0,55156.0,25367.0,37047,6.531313174977196e-06
6506.0,67553.0,30958.0,37048,1.9940273822806964e-05
3685.0,68199.0,29118.0,37049,1.1294175997086329e-05
1325.0,50352.0,24114.0,37050,4.060999510485587e-06
3253.0,49864.0,24137.0,37051,9.970136911403482e-06
2803.0,70643.0,24702.0,37052,8.590929530483848e-06
27011.0,45675.0,24352.0,37055,8.278615681337824e-05
703.0,17057.0,15471.0,37057,2.15462841952556e-06
7758.0,43545.0,22141.0,37058,2.3777535247054475e-05
1138.0,33804.0,25053.0,37059,3.4878622210812056e-06
2344.0,62115.0,32302.0,37060,7.184138001945823e-06
4646.0,46000.0,21743.0,37061,1.4239549981672479e-05
11736.0,66168.0,31452.0,37062,3.596972849438403e-05
56641.0,96803.0,45581.0,37064,0.00017359930058370875
50328.0,60065.0,32021.0,37066,0.00015425055348205178
29595.0,106492.0,53352.0,37067,9.070587208514788e-05
20238.0,126075.0,60788.0,37069,6.20275532778923e-05
32033.0,64093.0,32536.0,37072,9.817811118444135e-05
14318.0,58547.0,28305.0,37073,4.388331395557179e-05
8667.0,47385.0,23096.0,37074,2.6563534156512136e-05
65123.0,72670.0,37463.0,37075,0.00019959582726139838
38957.0,62179.0,32904.0,37076,0.0001193995154188581
421.0,21925.0,19088.0,37078,1.2903251274825902e-06
2471.0,39139.0,19206.0,37079,7.573380973894252e-06
7349.0,56798.0,30491.0,37080,2.2523988983063075e-05
6479.0,72260.0,30757.0,37082,1.9857521379951785e-05
15129.0,37646.0,21414.0,37083,4.636895214651807e-05
4500.0,62261.0,30496.0,37085,1.3792073809196332e-05
34223.0,59409.0,23381.0,37086,0.00010489025377158357
46846.0,56457.0,28215.0,37087,0.00014357855325902475
15099.0,65467.0,31628.0,37090,4.627700498779009e-05
22115.0,44325.0,23695.0,37091,6.778038050897264e-05
2531.0,49952.0,23969.0,37095,7.757275291350204e-06
5608.0,36538.0,28097.0,37096,1.7187988871549563e-05
2254.0,31645.0,29149.0,37097,6.9082965257618955e-06
6802.0,47816.0,26313.0,37098,2.084748578892299e-05
6772.0,47297.0,24960.0,37101,2.0755538630195012e-05
33204.0,36613.0,20902.0,37110,0.00010176711528012333
40484.0,43521.0,23643.0,37115,0.00012407962579811206
1033.0,77611.0,27895.0,37118,3.1660471655332912e-06
56964.0,85276.0,37154.0,37122,0.00017458926499267996
17835.0,68295.0,30274.0,37127,5.466258586378146e-05
51021.0,72719.0,32715.0,37128,0.000156374532848668
58040.0,69238.0,31009.0,37129,0.00017788710308572336
57071.0,46907.0,27534.0,37130,0.00017491720985880974
2387.0,-666666666.0,3451.0,37132,7.3159289294559205e-06
3049.0,62813.0,26719.0,37134,9.344896232053248e-06
12380.0,120230.0,44291.0,37135,3.7943527501744575e-05
2872.0,34985.0,19752.0,37137,8.802407995558192e-06
24229.0,70492.0,31894.0,37138,7.425959029400398e-05
1330.0,35156.0,1786.0,37140,4.0763240369402496e-06
1323.0,80625.0,27984.0,37141,4.054869699903722e-06
2134.0,63269.0,24636.0,37142,6.540507890849994e-06
4075.0,67862.0,30236.0,37143,1.248948906055001e-05
3195.0,50172.0,22098.0,37144,9.792372404529396e-06
2092.0,47702.0,36668.0,37145,6.411781868630828e-06
7551.0,79200.0,30645.0,37146,2.3143099851831446e-05
23982.0,56778.0,24130.0,37148,7.350255868714366e-05
2713.0,63070.0,25699.0,37149,8.315088054299921e-06
4906.0,26329.0,17277.0,37150,1.5036425357314934e-05
381.0,43000.0,36401.0,37151,1.1677289158452894e-06
6568.0,84538.0,34603.0,37153,2.0130297950844778e-05
33903.0,46699.0,23090.0,37160,0.00010390948407848517
43.0,48125.0,23733.0,37165,1.3179092751009827e-07
14358.0,43200.0,25021.0,37166,4.4005910167209094e-05
59055.0,63319.0,27391.0,37167,0.00018099798195601985
532.0,-666666666.0,42748.0,37171,1.6305296147760996e-06
29194.0,55805.0,27088.0,37172,8.947684506348393e-05
34873.0,88479.0,34716.0,37174,0.00010688244221068971
970.0,40556.0,32169.0,37175,2.9729581322045427e-06
2171.0,41271.0,17804.0,37178,6.653909386614497e-06
15738.0,95354.0,37009.0,37179,4.823547946869597e-05
3986.0,49326.0,22289.0,37180,1.2216712489657018e-05
1963.0,55441.0,21713.0,37181,6.016409086100533e-06
3121.0,57675.0,33748.0,37183,9.565569413000389e-06
6002.0,54959.0,27188.0,37184,1.8395561556176975e-05
8428.0,37209.0,21495.0,37185,2.5831021791979263e-05
9353.0,48983.0,25416.0,37186,2.8666059186091842e-05
7360.0,49417.0,23346.0,37187,2.2557702941263335e-05
15133.0,73081.0,28905.0,37188,4.6381211767681795e-05
3801.0,65224.0,31249.0,37189,1.1649705010834502e-05
8430.0,47710.0,26345.0,37190,2.583715160256113e-05
3881.0,65286.0,27768.0,37191,1.1894897434109102e-05
1372.0,76250.0,40985.0,37201,4.205050059159415e-06
14232.0,53214.0,43286.0,37203,4.36197321005516e-05
14768.0,78739.0,47481.0,37204,4.526252133649143e-05
24785.0,103156.0,74126.0,37205,7.596367763576246e-05
25470.0,54176.0,34546.0,37206,7.806313776005124e-05
38583.0,37951.0,20132.0,37207,0.00011825324084004935
17582.0,34945.0,26796.0,37208,5.3887164825175536e-05
38794.0,53062.0,30190.0,37209,0.0001188999358564361
17935.0,34824.0,22513.0,37210,5.4969076392874714e-05
76834.0,53188.0,28634.0,37211,0.0002354889331235091
21031.0,61951.0,37991.0,37212,6.445802317360179e-05
100.0,-666666666.0,9144.0,37213,3.064905290932518e-07
30151.0,56910.0,32290.0,37214,9.240995942690636e-05
22414.0,117105.0,84303.0,37215,6.869678719096146e-05
18609.0,54807.0,35816.0,37216,5.703482255896323e-05
31218.0,48875.0,26285.0,37217,9.568021337233135e-05
15198.0,46904.0,24327.0,37218,4.658043061159241e-05
1134.0,97417.0,73632.0,37219,3.4756025999174756e-06
5763.0,121532.0,78903.0,37220,1.7663049191644102e-05
40425.0,80564.0,44104.0,37221,0.00012389879638594704
1206.0,29119.0,27460.0,37228,3.696275780864617e-06
778.0,-666666666.0,10469.0,37240,2.384496316345499e-06
0.0,-666666666.0,-666666666.0,37243,0.0
0.0,-666666666.0,-666666666.0,37246,0.0
1194.0,31500.0,22418.0,37301,3.6594969173734268e-06
4920.0,61016.0,34716.0,37302,1.507933403138799e-05
24146.0,39111.0,24976.0,37303,7.400520315485658e-05
868.0,31250.0,16353.0,37305,2.6603377925294257e-06
2322.0,51537.0,24635.0,37306,7.116710085545307e-06
4798.0,42295.0,28056.0,37307,1.4705415585894222e-05
2888.0,55230.0,31173.0,37308,8.851446480213112e-06
2588.0,48467.0,20417.0,37309,7.931974892933356e-06
4677.0,62158.0,25235.0,37310,1.4334562045691387e-05
27752.0,37519.0,20614.0,37311,8.505725163395924e-05
34481.0,54597.0,32636.0,37312,0.00010568099933664416
1451.0,36786.0,17269.0,37313,4.447177577143084e-06
1566.0,-666666666.0,3182.0,37315,4.799641685600324e-06
2643.0,37722.0,22839.0,37317,8.100544683934646e-06
1586.0,33523.0,20661.0,37318,4.860939791418974e-06
19345.0,37028.0,20713.0,37321,5.929059285308956e-05
8359.0,42004.0,22579.0,37322,2.561954332690492e-05
31178.0,49288.0,24475.0,37323,9.555761716069406e-05
5683.0,39635.0,21316.0,37324,1.74178567683695e-05
1709.0,43659.0,22855.0,37325,5.237923142203674e-06
479.0,36250.0,19566.0,37326,1.4680896343566761e-06
11711.0,52839.0,23173.0,37327,3.589310586211072e-05
1270.0,35663.0,20937.0,37328,3.892429719484298e-06
5811.0,37567.0,20924.0,37329,1.7810164645608864e-05
6979.0,53468.0,25091.0,37330,2.1389974025418045e-05
7430.0,36470.0,26279.0,37331,2.277224631162861e-05
2547.0,50625.0,24702.0,37332,7.806313776005124e-06
517.0,25208.0,19692.0,37333,1.584556035412112e-06
22935.0,44657.0,24912.0,37334,7.02936028475373e-05
2924.0,47083.0,21592.0,37335,8.961783070686683e-06
4381.0,52150.0,22682.0,37336,1.3427350079575362e-05
1750.0,28700.0,15432.0,37337,5.363584259131907e-06
3547.0,41536.0,22645.0,37338,1.0871219066937641e-05
2532.0,38945.0,16609.0,37339,7.760340196641137e-06
597.0,50788.0,21032.0,37340,1.8297484586867134e-06
11212.0,61563.0,32700.0,37341,3.4363718121935394e-05
4000.0,48073.0,24139.0,37342,1.2259621163730072e-05
41655.0,62852.0,36337.0,37343,0.00012766862989379405
2522.0,47708.0,22958.0,37345,7.729691143731812e-06
7871.0,49244.0,25893.0,37347,2.412386954492985e-05
784.0,60104.0,29133.0,37348,2.402885748091094e-06
1992.0,135114.0,79645.0,37350,6.105291339537576e-06
375.0,47368.0,21842.0,37351,1.1493394840996943e-06
3058.0,52077.0,32458.0,37352,9.37248037967164e-06
5387.0,50120.0,27222.0,37353,1.6510644802253474e-05
17438.0,36262.0,23054.0,37354,5.3445818463281254e-05
26366.0,50496.0,25750.0,37355,8.080929290072678e-05
2617.0,45096.0,21761.0,37356,8.0208571463704e-06
5653.0,47375.0,23099.0,37357,1.7325909609641526e-05
758.0,44828.0,27040.0,37359,2.3231982105268487e-06
1440.0,49704.0,32391.0,37360,4.413463618942826e-06
1349.0,57019.0,35204.0,37361,4.134557237467967e-06
3528.0,41049.0,22840.0,37362,1.0812985866409924e-05
40041.0,76602.0,36082.0,37363,0.00012272187275422895
1039.0,30329.0,16551.0,37365,3.1844365972788865e-06
852.0,56250.0,27115.0,37366,2.6112993078745056e-06
12152.0,43211.0,22949.0,37367,3.724472909541196e-05
