Active,Confirmed,Date,Deaths,Fatality Rate,Recovered,State Name,State,Active Diff,Confirmed Diff,Deaths Diff,Recovered Diff,Lat,Lon,Land Area (mi2),Population,Population Density,Per Capita Income,Median Household Income
3822,3964,2020-04-15,142,0.0358,0,Arizona,AZ,144,155,11,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
4087,4237,2020-04-16,150,0.0354,0,Arizona,AZ,265,273,8,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
4342,4511,2020-04-17,169,0.0375,0,Arizona,AZ,255,274,19,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
4544,4724,2020-04-18,180,0.0381,0,Arizona,AZ,202,213,11,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
4749,4933,2020-04-19,184,0.0373,0,Arizona,AZ,205,209,4,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
4877,5068,2020-04-20,191,0.0377,0,Arizona,AZ,128,135,7,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
5048,5256,2020-04-21,208,0.0396,0,Arizona,AZ,171,188,17,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
5242,5473,2020-04-22,231,0.0422,0,Arizona,AZ,194,217,23,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
5523,5772,2020-04-23,249,0.0431,0,Arizona,AZ,281,299,18,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
5779,6045,2020-04-24,266,0.044000000000000004,0,Arizona,AZ,256,273,17,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
6013,6286,2020-04-25,273,0.0434,0,Arizona,AZ,234,241,7,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
6259,6534,2020-04-26,275,0.0421,0,Arizona,AZ,246,248,2,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
6450,6725,2020-04-27,275,0.0409,0,Arizona,AZ,191,191,0,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
6680,6955,2020-04-28,275,0.0395,0,Arizona,AZ,230,230,0,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
6901,7209,2020-04-29,308,0.0427,0,Arizona,AZ,221,254,33,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
7335,7655,2020-04-30,320,0.0418,0,Arizona,AZ,434,446,12,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
7639,7969,2020-05-01,330,0.0414,0,Arizona,AZ,304,314,10,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
8034,8364,2020-05-02,330,0.0395,0,Arizona,AZ,395,395,0,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
8278,8640,2020-05-03,362,0.0419,0,Arizona,AZ,244,276,32,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
8562,8924,2020-05-04,362,0.0406,0,Arizona,AZ,284,284,0,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
8910,9305,2020-05-05,395,0.0425,0,Arizona,AZ,348,381,33,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
9281,9707,2020-05-06,426,0.0439,0,Arizona,AZ,371,402,31,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
9495,9945,2020-05-07,450,0.0452,0,Arizona,AZ,214,238,24,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
10009,10526,2020-05-08,517,0.0491,0,Arizona,AZ,514,581,67,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
10428,10960,2020-05-09,532,0.0485,0,Arizona,AZ,419,434,15,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
10583,11119,2020-05-10,536,0.0482,0,Arizona,AZ,155,159,4,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
10841,11383,2020-05-11,542,0.0476,0,Arizona,AZ,258,264,6,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
11174,11736,2020-05-12,562,0.0479,0,Arizona,AZ,333,353,20,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
11621,12216,2020-05-13,595,0.0487,0,Arizona,AZ,447,480,33,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
12050,12674,2020-05-14,624,0.0492,0,Arizona,AZ,429,458,29,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
12518,13169,2020-05-15,651,0.0494,0,Arizona,AZ,468,495,27,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
12987,13666,2020-05-16,679,0.0497,0,Arizona,AZ,469,497,28,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
13265,13945,2020-05-17,680,0.0488,0,Arizona,AZ,278,279,1,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
13521,14208,2020-05-18,687,0.0484,0,Arizona,AZ,256,263,7,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
13871,14576,2020-05-19,705,0.0484,0,Arizona,AZ,350,368,18,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
14159,14906,2020-05-20,747,0.0501,0,Arizona,AZ,288,330,42,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
14584,15348,2020-05-21,764,0.0498,0,Arizona,AZ,425,442,17,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
14849,15624,2020-05-22,775,0.0496,0,Arizona,AZ,265,276,11,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
15252,16053,2020-05-23,801,0.0499,0,Arizona,AZ,403,429,26,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
15576,16377,2020-05-24,801,0.0489,0,Arizona,AZ,324,324,0,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
15768,16575,2020-05-25,807,0.0487,0,Arizona,AZ,192,198,6,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
16054,16864,2020-05-26,810,0.048,0,Arizona,AZ,286,289,3,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
16484,17318,2020-05-27,834,0.0482,0,Arizona,AZ,430,454,24,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
17017,17877,2020-05-28,860,0.0481,0,Arizona,AZ,533,559,26,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
17586,18472,2020-05-29,886,0.048,0,Arizona,AZ,569,595,26,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
18354,19258,2020-05-30,904,0.0469,0,Arizona,AZ,768,786,18,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
19029,19936,2020-05-31,907,0.0455,0,Arizona,AZ,675,678,3,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
19211,20129,2020-06-01,918,0.0456,0,Arizona,AZ,182,193,11,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
20321,21264,2020-06-02,943,0.0443,0,Arizona,AZ,1110,1135,25,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
21373,22356,2020-06-03,983,0.044000000000000004,0,Arizona,AZ,1052,1092,40,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
21887,22886,2020-06-04,999,0.0437,0,Arizona,AZ,514,530,16,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
23424,24439,2020-06-05,1015,0.0415,0,Arizona,AZ,1537,1553,16,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
24408,25451,2020-06-06,1043,0.040999999999999995,0,Arizona,AZ,984,1012,28,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
25938,26989,2020-06-07,1051,0.0389,0,Arizona,AZ,1530,1538,8,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
26625,27678,2020-06-08,1053,0.038,0,Arizona,AZ,687,689,2,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
27220,28296,2020-06-09,1076,0.038,0,Arizona,AZ,595,618,23,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
28751,29852,2020-06-10,1101,0.0369,0,Arizona,AZ,1531,1556,25,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
30132,31267,2020-06-11,1135,0.0363,0,Arizona,AZ,1381,1415,34,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
31883,33039,2020-06-12,1156,0.035,0,Arizona,AZ,1751,1772,21,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
33471,34660,2020-06-13,1189,0.0343,0,Arizona,AZ,1588,1621,33,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
34515,35706,2020-06-14,1191,0.0334,0,Arizona,AZ,1044,1046,2,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
35641,36844,2020-06-15,1203,0.0327,0,Arizona,AZ,1126,1138,12,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
37957,39185,2020-06-16,1228,0.0313,0,Arizona,AZ,2316,2341,25,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
39688,40937,2020-06-17,1249,0.0305,0,Arizona,AZ,1731,1752,21,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
42162,43445,2020-06-18,1283,0.0295,0,Arizona,AZ,2474,2508,34,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
45589,46910,2020-06-19,1321,0.0282,0,Arizona,AZ,3427,3465,38,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
48781,50127,2020-06-20,1346,0.0269,0,Arizona,AZ,3192,3217,25,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
51242,52591,2020-06-21,1349,0.0257,0,Arizona,AZ,2461,2464,3,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
53248,54599,2020-06-22,1351,0.0247,0,Arizona,AZ,2006,2008,2,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
56982,58378,2020-06-23,1396,0.0239,0,Arizona,AZ,3734,3779,45,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
58723,60190,2020-06-24,1467,0.0244,0,Arizona,AZ,1741,1812,71,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
61786,63281,2020-06-25,1495,0.0236,0,Arizona,AZ,3063,3091,28,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
65123,66659,2020-06-26,1536,0.023,0,Arizona,AZ,3337,3378,41,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
68544,70124,2020-06-27,1580,0.0225,0,Arizona,AZ,3421,3465,44,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
72326,73920,2020-06-28,1594,0.0216,0,Arizona,AZ,3782,3796,14,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
72947,74545,2020-06-29,1598,0.0214,0,Arizona,AZ,621,625,4,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
77583,79228,2020-06-30,1645,0.0208,0,Arizona,AZ,4636,4683,47,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
82380,84105,2020-07-01,1725,0.0205,0,Arizona,AZ,4797,4877,80,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
85681,87445,2020-07-02,1764,0.0202,0,Arizona,AZ,3301,3340,39,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
90074,91872,2020-07-03,1798,0.0196,0,Arizona,AZ,4393,4427,34,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
92750,94567,2020-07-04,1817,0.0192,0,Arizona,AZ,2676,2695,19,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
96278,98103,2020-07-05,1825,0.0186,0,Arizona,AZ,3528,3536,8,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
99626,101455,2020-07-06,1829,0.018000000000000002,0,Arizona,AZ,3348,3352,4,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
103167,105094,2020-07-07,1927,0.0183,0,Arizona,AZ,3541,3639,98,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
106651,108614,2020-07-08,1963,0.0181,0,Arizona,AZ,3484,3520,36,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
110633,112671,2020-07-09,2038,0.0181,0,Arizona,AZ,3982,4057,75,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
114810,116892,2020-07-10,2082,0.0178,0,Arizona,AZ,4177,4221,44,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
117779,119930,2020-07-11,2151,0.0179,0,Arizona,AZ,2969,3038,69,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
120230,122467,2020-07-12,2237,0.0183,0,Arizona,AZ,2451,2537,86,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
121578,123824,2020-07-13,2246,0.0181,0,Arizona,AZ,1348,1357,9,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
125760,128097,2020-07-14,2337,0.0182,0,Arizona,AZ,4182,4273,91,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
128920,131354,2020-07-15,2434,0.0185,0,Arizona,AZ,3160,3257,97,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
132121,134613,2020-07-16,2492,0.0185,0,Arizona,AZ,3201,3259,58,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
135940,138523,2020-07-17,2583,0.0186,0,Arizona,AZ,3819,3910,91,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
138535,141265,2020-07-18,2730,0.0193,0,Arizona,AZ,2595,2742,147,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
140863,143624,2020-07-19,2761,0.0192,0,Arizona,AZ,2328,2359,31,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
142399,145183,2020-07-20,2784,0.0192,0,Arizona,AZ,1536,1559,23,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
145765,148683,2020-07-21,2918,0.0196,0,Arizona,AZ,3366,3500,134,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
147635,150609,2020-07-22,2974,0.0197,0,Arizona,AZ,1870,1926,56,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
149881,152944,2020-07-23,3063,0.02,0,Arizona,AZ,2246,2335,89,0,33.7298,-111.4312,89709.56,6940873.0,77.37049429291594,29270.505602825462,49063.0
0,0,2020-03-10,0,0.0,0,Arkansas,AR,0,0,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
1,1,2020-03-11,0,0.0,0,Arkansas,AR,1,1,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
6,6,2020-03-12,0,0.0,0,Arkansas,AR,5,5,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
6,6,2020-03-13,0,0.0,0,Arkansas,AR,0,0,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
12,12,2020-03-14,0,0.0,0,Arkansas,AR,6,6,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
16,16,2020-03-15,0,0.0,0,Arkansas,AR,4,4,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
22,22,2020-03-16,0,0.0,0,Arkansas,AR,6,6,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
22,22,2020-03-17,0,0.0,0,Arkansas,AR,0,0,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
33,33,2020-03-18,0,0.0,0,Arkansas,AR,11,11,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
62,62,2020-03-19,0,0.0,0,Arkansas,AR,29,29,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
96,96,2020-03-20,0,0.0,0,Arkansas,AR,34,34,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
122,122,2020-03-21,0,0.0,0,Arkansas,AR,26,26,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
165,165,2020-03-22,0,0.0,0,Arkansas,AR,43,43,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
192,192,2020-03-23,0,0.0,0,Arkansas,AR,27,27,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
217,219,2020-03-24,2,0.0091,0,Arkansas,AR,25,27,2,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
278,280,2020-03-25,2,0.0071,0,Arkansas,AR,61,61,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
333,335,2020-03-26,2,0.006,0,Arkansas,AR,55,55,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
378,381,2020-03-27,3,0.0079,0,Arkansas,AR,45,46,1,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
404,409,2020-03-28,5,0.0122,0,Arkansas,AR,26,28,2,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
420,426,2020-03-29,6,0.0141,0,Arkansas,AR,16,17,1,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
466,473,2020-03-30,7,0.0148,0,Arkansas,AR,46,47,1,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
515,523,2020-03-31,8,0.0153,0,Arkansas,AR,49,50,1,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
574,584,2020-04-01,10,0.0171,0,Arkansas,AR,59,61,2,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
631,643,2020-04-02,12,0.0187,0,Arkansas,AR,57,59,2,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
692,704,2020-04-03,12,0.017,0,Arkansas,AR,61,61,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
729,743,2020-04-04,14,0.0188,0,Arkansas,AR,37,39,2,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
821,837,2020-04-05,16,0.0191,0,Arkansas,AR,92,94,2,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
859,875,2020-04-06,16,0.0183,0,Arkansas,AR,38,38,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
928,946,2020-04-07,18,0.019,0,Arkansas,AR,69,71,2,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
982,1000,2020-04-08,18,0.018000000000000002,0,Arkansas,AR,54,54,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
1098,1119,2020-04-09,21,0.0188,0,Arkansas,AR,116,119,3,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
1150,1171,2020-04-10,21,0.0179,0,Arkansas,AR,52,52,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
1203,1228,2020-04-11,25,0.0204,0,Arkansas,AR,53,57,4,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
1253,1280,2020-04-12,27,0.0211,0,Arkansas,AR,50,52,2,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
1381,1410,2020-04-13,29,0.0206,0,Arkansas,AR,128,130,2,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
1466,1498,2020-04-14,32,0.0214,0,Arkansas,AR,85,88,3,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
1536,1569,2020-04-15,33,0.021,0,Arkansas,AR,70,71,1,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
1583,1620,2020-04-16,37,0.0228,0,Arkansas,AR,47,51,4,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
1658,1695,2020-04-17,37,0.0218,0,Arkansas,AR,75,75,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
1706,1744,2020-04-18,38,0.0218,0,Arkansas,AR,48,49,1,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
1742,1781,2020-04-19,39,0.0219,0,Arkansas,AR,36,37,1,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
1932,1973,2020-04-20,41,0.0208,0,Arkansas,AR,190,192,2,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
1948,1990,2020-04-21,42,0.0211,0,Arkansas,AR,16,17,1,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
2234,2276,2020-04-22,42,0.0185,0,Arkansas,AR,286,286,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
2554,2599,2020-04-23,45,0.0173,0,Arkansas,AR,320,323,3,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
2763,2810,2020-04-24,47,0.0167,0,Arkansas,AR,209,211,2,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
2863,2911,2020-04-25,48,0.0165,0,Arkansas,AR,100,101,1,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
2950,3001,2020-04-26,51,0.017,0,Arkansas,AR,87,90,3,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
3018,3069,2020-04-27,51,0.0166,0,Arkansas,AR,68,68,0,0,34.9697,-92.3731,49590.60000000003,2977621.0,60.0440607695813,25666.556534226485,40574.0
